11:29:00		88500
11:29:01		88500
11:29:02		88500
11:29:03		88500
11:29:04		88500
11:29:05		88500
11:29:06		88500
11:29:07		88500
11:29:08		88500
11:29:09		88500
11:29:10		88500
11:29:11		88500
11:29:12		88500
11:29:13		88500
11:29:14		88500
11:29:15		88500
11:29:16		88500
11:29:17		88500
11:29:18		88600
11:29:19		88600
11:29:20		88600
11:29:21		88600
11:29:22		88600
11:29:23		88700
11:29:24		88700
11:29:25		88700
11:29:26		88800
11:29:27		88800
11:29:28		88800
11:29:29		88800
11:29:30		88800
11:29:31		88800
11:29:32		88800
11:29:33		88800
11:29:34		88800
11:29:35		88800
11:29:36		88800
11:29:37		88800
11:29:38		88800
11:29:39		88800
11:29:40		88800
11:29:41		88800
11:29:42		88900
11:29:43		88900
11:29:44		89000
11:29:45		89100
11:29:46		89100
11:29:47		89100
11:29:48		89200
11:29:49		89200
11:29:50		89200
11:29:51		89200
11:29:52		89200
11:29:53		89300
11:29:54		89300
11:29:55		89400
11:29:56		89400
11:29:57		89500
11:29:58		89500
11:29:59		89600
11:30:00		89800
